doc_type,company_name,filing_date,name,lei,title,cusip,identifiers_otherDesc,identifiers_value,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerConditional_desc,issuerConditional_issuerCat,invCountry,isRestrictedSec,fairValLevel,derivCat,counterpartyName,counterpartyLei,putOrCall,writtenOrPur,descRefInstrmnt_issuerName,descRefInstrmnt_issueTitle,descRefInstrmnt_otherDesc,descRefInstrmnt_otherValue,shareNo,exercisePrice,exercisePriceCurCd,expDt,delta,unrealizedAppr,isCashCollateral,isNonCashCollateral,isLoanByFund
NPORT-P,EQ ADVISORS TRUST,2024-11-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,N/A,N/A,10208.00000000,NS,USD,99017.60000000,0.002506824735,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,EQ ADVISORS TRUST,2024-11-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,N/A,N/A,24367.00000000,NS,USD,236359.90000000,0.011272409290,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N/A
NPORT-P,EQ ADVISORS TRUST,2024-11-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,N/A,N/A,4319.00000000,NS,USD,41894.30000000,0.004727668082,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,EQ ADVISORS TRUST,2024-11-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,N/A,N/A,25574.00000000,NS,USD,248067.80000000,0.013443486176,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N/A
NPORT-P,EQ ADVISORS TRUST,2024-11-27,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,N/A,N/A,12511.00000000,NS,USD,121356.70000000,0.007139370468,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N/A
NPORT-P,FIDELITY ADVISOR SERIES II,2024-11-25,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,N/A,N/A,51247000.00000000,PA,USD,19063884.00000000,0.134647737900,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,FIDELITY CONCORD STREET TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,759660.00000000,NS,USD,7406685.00000000,0.017680678896,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N/A
NPORT-P,FIDELITY CONCORD STREET TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,169273.00000000,NS,USD,1650411.75000000,0.002247010185,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N/A
NPORT-P,FIDELITY CONCORD STREET TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,226731.00000000,NS,USD,2210627.25000000,0.002240169759,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N/A
NPORT-P,FIDELITY COVINGTON TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,N/A,N/A,110000.00000000,PA,USD,41932.38000000,0.153605069819,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,FIDELITY FINANCIAL TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,N/A,N/A,31275000.00000000,PA,USD,11922136.65000000,0.677074200555,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,FIDELITY FINANCIAL TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.75% 05/01/2026,225447AD3,N/A,N/A,2078000.00000000,PA,USD,1494082.00000000,0.084850929444,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,FIDELITY INCOME FUND /MA/,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,N/A,N/A,1381000.00000000,PA,USD,526441.91000000,0.009707726999,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,FIDELITY INCOME FUND /MA/,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,N/A,N/A,9366000.00000000,PA,USD,3570351.14000000,0.009061387377,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,FIDELITY MT VERNON STREET TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,360805.00000000,NS,USD,3517848.75000000,0.005407787930,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N/A
NPORT-P,FIDELITY MT VERNON STREET TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,67029.00000000,NS,USD,653532.75000000,0.003819926457,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N/A
NPORT-P,FIDELITY MT VERNON STREET TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,133129.00000000,NS,USD,1298007.75000000,0.006313504845,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N/A
NPORT-P,FIDELITY SALEM STREET TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,N/A,N/A,28000.00000000,PA,USD,10673.70000000,0.012976341121,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,FIDELITY SALEM STREET TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,N/A,N/A,12306000.00000000,PA,USD,4691089.16000000,0.086584419169,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,FIDELITY SALEM STREET TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.75% 05/01/2026,225447AD3,N/A,N/A,809000.00000000,PA,USD,581671.00000000,0.010736023973,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,FIDELITY SALEM STREET TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,N/A,N/A,5079000.00000000,PA,USD,1936132.12000000,0.009713753555,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,FIDELITY SALEM STREET TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,N/A,N/A,14000.00000000,PA,USD,5336.85000000,0.013675930860,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,FIDELITY SALEM STREET TRUST,2024-11-25,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,12739.00000000,NS,USD,123568.30000000,0.013459162682,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N/A
NPORT-P,FIDELITY SCHOOL STREET TRUST,2024-11-25,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,N/A,N/A,13970000.00000000,PA,USD,5196840.00000000,0.184927315748,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,FIDELITY SELECT PORTFOLIOS,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,55350.00000000,NS,USD,539662.50000000,0.096888674508,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N/A
NPORT-P,FIDELITY SELECT PORTFOLIOS,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,418400.00000000,NS,USD,4079400.00000000,0.020691531799,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N/A
NPORT-P,FIDELITY SUMMER STREET TRUST,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,9986.00000000,NS,USD,97363.50000000,0.277700827459,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,FIRST TRUST EXCHANGE-TRADED FUND,2024-11-25,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,440585.00000000,NS,USD,4273674.50000000,0.632409650697,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,FIRST TRUST EXCHANGE-TRADED FUND II,2024-11-21,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,7519.00000000,NS,USD,72934.30000000,0.207553239691,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,FIRSTHAND FUNDS,2024-11-25,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,10000.00000000,NS,USD,97000.00000000,0.928200277984,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,FIRSTHAND FUNDS,2024-11-25,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,170000.00000000,NS,USD,1649000.00000000,3.839917648469,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,FRANK FUNDS,2024-11-22,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,N/A,N/A,20000.00,NS,USD,194000.00,0.20,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,Fidelity Central Investment Portfolios LLC,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,N/A,N/A,2949000.00000000,PA,USD,1124168.86000000,0.081484251882,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,Fidelity Merrimack Street Trust,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,N/A,N/A,7000.00000000,PA,USD,2668.42000000,0.022433496260,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,Fidelity Merrimack Street Trust,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,N/A,N/A,15000.00000000,PA,USD,5718.05000000,0.023008927005,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,Fidelity Merrimack Street Trust,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,N/A,N/A,3035000.00000000,PA,USD,1156952.35000000,0.010098741561,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,Fidelity Multi-Strategy Credit Fund,2024-11-25,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,N/A,N/A,113000.00000000,PA,USD,42036.00000000,0.105686004358,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,Fidelity Multi-Strategy Credit Fund,2024-11-25,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 0.25% 02/15/2028,977852AB8,N/A,N/A,28000.00000000,PA,USD,11004.00000000,0.027666019410,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,Fidelity Rutland Square Trust II,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC CONV 1.875% 12/01/2029,977852AD4,N/A,N/A,753000.00000000,PA,USD,287046.17000000,0.021419372878,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,Fidelity Rutland Square Trust II,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,4300.00000000,NS,USD,41925.00000000,0.000054148306,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,Franklin BSP Private Credit Fund,2024-11-26,WOLFSPEED INC,549300OGU88P3AW3TO93,Wolfspeed Inc,225447AD3,N/A,N/A,1000000.000000000000,PA,USD,705950.200000000000,0.6351123197,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,GABELLI CONVERTIBLE & INCOME SECURITIES FUND INC,2024-11-29,WOLFSPEED INC,549300OGU88P3AW3TO93,Wolfspeed Inc,977852AD4,SEDOL,BS54RG7,2100000.00000000,PA,USD,791700.00000000,1.071114723884,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,GROWTH FUND OF AMERICA,2024-10-29,WOLFSPEED INC,549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,CG Symbol,WOLF,7158990.000000000000,NS,USD,69800152.500000000000,0.0245009982,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N/A
NPORT-P,Goldman Sachs ETF Trust,2024-10-29,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,2556.00000000,NS,USD,24921.00000000,0.004846763571,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,Goldman Sachs ETF Trust,2024-10-29,Wolfspeed Inc,549300OGU88P3AW3TO93,Wolfspeed Inc,977852102,N/A,N/A,654.00000000,NS,USD,6376.50000000,0.050687341253,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,GuideStone Funds,2024-11-22,Wolfspeed Inc.,549300OGU88P3AW3TO93,WOLF 1.75 05/01/26,225447AD3,N/A,N/A,2273000,PA,USD,1595646,0.1047937300,Long,DBT,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,GuideStone Funds,2024-11-22,CFD_EQS FIN LEG WOLFSPEED,N/A,CFD_EQS GOLDUS33 BMBVND9,977852102,NT_ID,9L2CSCU,-34132,NC,USD,-331080.4,-0.1257726324,N/A,DE,N/A,N/A,N/A,N/A,2,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,GuideStone Funds,2024-11-22,Wolfspeed Inc.,549300OGU88P3AW3TO93,Wolfspeed Inc. COM,977852102,N/A,N/A,737,NS,USD,7148.9,0.0037850990,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N/A
NPORT-P,HC CAPITAL TRUST,2024-11-26,"Wolfspeed, Inc.",549300OGU88P3AW3TO93,WOLFSPEED INC,977852102,N/A,N/A,934.00000000,NS,USD,9059.80000000,0.000338430687,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,HUSSMAN INVESTMENT TRUST,2024-11-27,Wolfspeed Inc.,549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,N/A,N/A,100000.00000000,NS,USD,970000.00000000,0.310982931614,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
NPORT-P,HUSSMAN INVESTMENT TRUST,2024-11-27,Wolfspeed Inc.,549300OGU88P3AW3TO93,"Wolfspeed, Inc.",977852102,N/A,N/A,5000.00000000,NS,USD,48500.00000000,0.176902785104,Long,EC,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,N,N
